#TYPE System.Management.Automation.PSCustomObject,,,,,
"Date","Time","Total","InUse","Free","PctUsed"
"1/20/2018","10:05:00 AM","3000","1910","1090","64"
"1/20/2018","10:10:00 AM","3000","1508","1492","50"
"1/20/2018","10:15:00 AM","3000","2538","462","85"
"1/20/2018","10:20:00 AM","3000","1712","1288","57"
"1/20/2018","10:25:00 AM","3000","2668","332","89"
"1/20/2018","10:30:00 AM","3000","1248","1752","42"
"1/20/2018","10:35:00 AM","3000","1498","1502","50"
"1/20/2018","10:40:00 AM","3000","855","2145","29"
"1/20/2018","10:45:00 AM","3000","2664","336","89"
"1/20/2018","10:50:00 AM","3000","2340","660","78"
"1/20/2018","10:55:00 AM","3000","2577","423","86"
"1/20/2018","11:00:00 AM","3000","1564","1436","52"
"1/20/2018","11:05:00 AM","3000","1026","1974","34"
"1/20/2018","11:10:00 AM","3000","1208","1792","40"
"1/20/2018","11:15:00 AM","3000","1856","1144","62"
"1/20/2018","11:20:00 AM","3000","1880","1120","63"
"1/20/2018","11:25:00 AM","3000","773","2227","26"
"1/20/2018","11:30:00 AM","3000","1118","1882","37"
"1/20/2018","11:35:00 AM","3000","538","2462","18"
"1/20/2018","11:40:00 AM","3000","799","2201","27"
"1/20/2018","11:45:00 AM","3000","1812","1188","60"
"1/20/2018","11:50:00 AM","3000","805","2195","27"
"1/20/2018","11:55:00 AM","3000","2679","321","89"
"1/20/2018","12:00:00 PM","3000","1014","1986","34"
"1/20/2018","12:05:00 PM","3000","2211","789","74"
"1/20/2018","12:10:00 PM","3000","2061","939","69"
"1/20/2018","12:15:00 PM","3000","1264","1736","42"
"1/20/2018","12:20:00 PM","3000","1586","1414","53"
"1/20/2018","12:25:00 PM","3000","509","2491","17"
"1/20/2018","12:30:00 PM","3000","1280","1720","43"
"1/20/2018","12:35:00 PM","3000","931","2069","31"
"1/20/2018","12:40:00 PM","3000","2030","970","68"
"1/20/2018","12:45:00 PM","3000","1586","1414","53"
"1/20/2018","12:50:00 PM","3000","936","2064","31"
"1/20/2018","12:55:00 PM","3000","2018","982","67"
"1/20/2018","1:00:00 PM","3000","1066","1934","36"
"1/20/2018","1:05:00 PM","3000","2241","759","75"
"1/20/2018","1:10:00 PM","3000","966","2034","32"
"1/20/2018","1:15:00 PM","3000","906","2094","30"
"1/20/2018","1:20:00 PM","3000","2508","492","84"
"1/20/2018","1:25:00 PM","3000","1843","1157","61"
"1/20/2018","1:30:00 PM","3000","2560","440","85"
"1/20/2018","1:35:00 PM","3000","2382","618","79"
"1/20/2018","1:40:00 PM","3000","1553","1447","52"
"1/20/2018","1:45:00 PM","3000","969","2031","32"
"1/20/2018","1:50:00 PM","3000","1591","1409","53"
"1/20/2018","1:55:00 PM","3000","2568","432","86"
"1/20/2018","2:00:00 PM","3000","2554","446","85"
"1/20/2018","2:05:00 PM","3000","2568","432","86"
"1/20/2018","2:15:00 PM","3000","2317","683","77"
"1/20/2018","2:20:00 PM","3000","1436","1564","48"
"1/20/2018","2:25:00 PM","3000","835","2165","28"
"1/20/2018","2:30:00 PM","3000","1821","1179","61"
"1/20/2018","2:35:00 PM","3000","1916","1084","64"
"1/20/2018","2:40:00 PM","3000","2234","766","74"
"1/20/2018","2:45:00 PM","3000","1823","1177","61"
"1/20/2018","2:50:00 PM","3000","2007","993","67"
"1/20/2018","2:55:00 PM","3000","935","2065","31"
"1/20/2018","3:00:00 PM","3000","2002","998","67"
"1/20/2018","3:05:00 PM","3000","527","2473","18"
"1/20/2018","3:10:00 PM","3000","1635","1365","55"
"1/20/2018","3:15:00 PM","3000","2377","623","79"
"1/20/2018","3:20:00 PM","3000","1090","1910","36"
"1/20/2018","3:25:00 PM","3000","1496","1504","50"
"1/20/2018","3:30:00 PM","3000","571","2429","19"
"1/20/2018","3:35:00 PM","3000","1994","1006","66"
"1/20/2018","3:40:00 PM","3000","2454","546","82"
"1/20/2018","3:45:00 PM","3000","986","2014","33"
"1/20/2018","3:50:00 PM","3000","1657","1343","55"
"1/20/2018","3:55:00 PM","3000","1210","1790","40"
"1/20/2018","4:00:00 PM","3000","1416","1584","47"
"1/20/2018","4:05:00 PM","3000","524","2476","17"
"1/20/2018","4:10:00 PM","3000","1891","1109","63"
"1/20/2018","4:20:00 PM","3000","2186","814","73"
"1/20/2018","4:25:00 PM","3000","2633","367","88"
"1/20/2018","4:30:00 PM","3000","1330","1670","44"
"1/20/2018","4:35:00 PM","3000","1114","1886","37"
"1/20/2018","4:40:00 PM","3000","1355","1645","45"
"1/20/2018","4:45:00 PM","3000","1043","1957","35"
"1/20/2018","4:50:00 PM","3000","1091","1909","36"
"1/20/2018","4:55:00 PM","3000","1400","1600","47"
"1/20/2018","5:00:00 PM","3000","1499","1501","50"
"1/20/2018","5:05:00 PM","3000","1692","1308","56"
"1/20/2018","5:10:00 PM","3000","1267","1733","42"
"1/20/2018","5:15:00 PM","3000","1205","1795","40"
"1/20/2018","5:20:00 PM","3000","1361","1639","45"
"1/20/2018","5:25:00 PM","3000","2072","928","69"
"1/20/2018","5:30:00 PM","3000","1539","1461","51"
"1/20/2018","5:35:00 PM","3000","2279","721","76"
"1/20/2018","5:40:00 PM","3000","1534","1466","51"
"1/20/2018","5:45:00 PM","3000","1032","1968","34"
"1/20/2018","5:50:00 PM","3000","1509","1491","50"
"1/20/2018","5:55:00 PM","3000","1719","1281","57"
"1/20/2018","6:00:00 PM","3000","1667","1333","56"
"1/20/2018","6:05:00 PM","3000","1932","1068","64"
"1/20/2018","6:10:00 PM","3000","745","2255","25"
"1/20/2018","6:15:00 PM","3000","938","2062","31"
"1/20/2018","6:25:00 PM","3000","838","2162","28"
"1/20/2018","6:30:00 PM","3000","1563","1437","52"
"1/20/2018","6:35:00 PM","3000","691","2309","23"
"1/20/2018","6:40:00 PM","3000","2586","414","86"
"1/20/2018","6:45:00 PM","3000","2273","727","76"
"1/20/2018","6:50:00 PM","3000","980","2020","33"
"1/20/2018","6:55:00 PM","3000","1545","1455","52"
"1/20/2018","7:00:00 PM","3000","858","2142","29"
"1/20/2018","7:05:00 PM","3000","800","2200","27"
"1/20/2018","7:10:00 PM","3000","2349","651","78"
"1/20/2018","7:15:00 PM","3000","2666","334","89"
"1/20/2018","7:20:00 PM","3000","1301","1699","43"
"1/20/2018","7:25:00 PM","3000","1550","1450","52"
"1/20/2018","7:30:00 PM","3000","581","2419","19"
"1/20/2018","7:35:00 PM","3000","1158","1842","39"
"1/20/2018","7:40:00 PM","3000","2662","338","89"
"1/20/2018","7:45:00 PM","3000","2145","855","72"
"1/20/2018","7:55:00 PM","3000","729","2271","24"
"1/20/2018","8:00:00 PM","3000","762","2238","25"
"1/20/2018","8:05:00 PM","3000","549","2451","18"
"1/20/2018","8:15:00 PM","3000","1105","1895","37"
"1/20/2018","8:20:00 PM","3000","1414","1586","47"
"1/20/2018","8:25:00 PM","3000","2047","953","68"
"1/20/2018","8:30:00 PM","3000","925","2075","31"
"1/20/2018","8:35:00 PM","3000","1173","1827","39"
"1/20/2018","8:40:00 PM","3000","1946","1054","65"
"1/20/2018","8:45:00 PM","3000","1400","1600","47"
"1/20/2018","8:50:00 PM","3000","1649","1351","55"
"1/20/2018","8:55:00 PM","3000","1675","1325","56"
"1/20/2018","9:00:00 PM","3000","1032","1968","34"
"1/20/2018","9:06:00 PM","3000","645","2355","22"
"1/20/2018","9:10:00 PM","3000","1424","1576","47"
"1/20/2018","9:17:00 PM","3000","1417","1583","47"
"1/20/2018","9:22:00 PM","3000","1407","1593","47"
"1/20/2018","9:26:00 PM","3000","1390","1610","46"
"1/20/2018","9:35:00 PM","3000","1588","1412","53"
"1/20/2018","9:40:00 PM","3000","2303","697","77"
"1/20/2018","9:45:00 PM","3000","835","2165","28"
"1/20/2018","9:50:00 PM","3000","853","2147","28"
"1/20/2018","9:55:00 PM","3000","1732","1268","58"
"1/20/2018","10:00:00 PM","3000","951","2049","32"
"1/20/2018","10:05:00 PM","3000","1360","1640","45"
"1/20/2018","10:10:00 PM","3000","1469","1531","49"
"1/20/2018","10:15:00 PM","3000","908","2092","30"
"1/20/2018","10:20:00 PM","3000","1788","1212","60"
"1/20/2018","10:25:00 PM","3000","948","2052","32"
"1/20/2018","10:30:00 PM","3000","1525","1475","51"
"1/20/2018","10:35:00 PM","3000","785","2215","26"
"1/20/2018","10:40:00 PM","3000","756","2244","25"
"1/20/2018","10:45:00 PM","3000","1458","1542","49"
"1/20/2018","10:50:00 PM","3000","1335","1665","45"
"1/20/2018","10:55:00 PM","3000","894","2106","30"
"1/20/2018","11:00:00 PM","3000","1286","1714","43"
"1/20/2018","11:05:00 PM","3000","1798","1202","60"
"1/20/2018","11:10:00 PM","3000","2535","465","85"
"1/20/2018","11:15:00 PM","3000","529","2471","18"
"1/20/2018","11:20:00 PM","3000","794","2206","26"
"1/20/2018","11:25:00 PM","3000","1482","1518","49"
"1/20/2018","11:30:00 PM","3000","1660","1340","55"
"1/20/2018","11:35:00 PM","3000","671","2329","22"
"1/20/2018","11:40:00 PM","3000","2352","648","78"
"1/20/2018","11:45:00 PM","3000","2206","794","74"
"1/20/2018","11:50:00 PM","3000","848","2152","28"
"1/20/2018","11:55:00 PM","3000","1040","1960","35"
"1/21/2018","12:00:00 AM","3000","1006","1994","34"
"1/21/2018","12:05:00 AM","3000","1181","1819","39"
"1/21/2018","12:10:00 AM","3000","1703","1297","57"
"1/21/2018","12:15:00 AM","3000","2654","346","88"
"1/21/2018","12:20:00 AM","3000","2406","594","80"
"1/21/2018","12:25:00 AM","3000","1880","1120","63"
"1/21/2018","12:30:00 AM","3000","2271","729","76"
"1/21/2018","12:35:00 AM","3000","2271","729","76"
"1/21/2018","12:40:00 AM","3000","1324","1676","44"
"1/21/2018","12:45:00 AM","3000","1503","1497","50"
"1/21/2018","12:50:00 AM","3000","1695","1305","57"
"1/21/2018","12:55:00 AM","3000","745","2255","25"
"1/21/2018","1:00:00 AM","3000","2421","579","81"
"1/21/2018","1:05:00 AM","3000","2097","903","70"
"1/21/2018","1:10:00 AM","3000","1662","1338","55"
"1/21/2018","1:15:00 AM","3000","2339","661","78"
"1/21/2018","1:20:00 AM","3000","1071","1929","36"
"1/21/2018","1:25:00 AM","3000","1789","1211","60"
"1/21/2018","1:30:00 AM","3000","662","2338","22"
"1/21/2018","1:35:00 AM","3000","562","2438","19"
"1/21/2018","1:45:00 AM","3000","2158","842","72"
"1/21/2018","1:50:00 AM","3000","2385","615","80"
"1/21/2018","1:55:00 AM","3000","616","2384","21"
"1/21/2018","2:00:00 AM","3000","2367","633","79"
"1/21/2018","2:05:00 AM","3000","2277","723","76"
"1/21/2018","2:10:00 AM","3000","851","2149","28"
"1/21/2018","2:15:00 AM","3000","1453","1547","48"
"1/21/2018","2:20:00 AM","3000","1890","1110","63"
"1/21/2018","2:25:00 AM","3000","2204","796","73"
"1/21/2018","2:30:00 AM","3000","1590","1410","53"
"1/21/2018","2:35:00 AM","3000","1602","1398","53"
"1/21/2018","2:40:00 AM","3000","1544","1456","51"
"1/21/2018","2:45:00 AM","3000","2679","321","89"
"1/21/2018","2:50:00 AM","3000","1800","1200","60"
"1/21/2018","2:55:00 AM","3000","1324","1676","44"
"1/21/2018","3:00:00 AM","3000","1747","1253","58"
"1/21/2018","3:05:00 AM","3000","1981","1019","66"
"1/21/2018","3:10:00 AM","3000","894","2106","30"
"1/21/2018","3:15:00 AM","3000","1190","1810","40"
"1/21/2018","3:20:00 AM","3000","2659","341","89"
"1/21/2018","3:25:00 AM","3000","1283","1717","43"
"1/21/2018","3:30:00 AM","3000","1336","1664","45"
"1/21/2018","3:35:00 AM","3000","1440","1560","48"
"1/21/2018","3:40:00 AM","3000","2399","601","80"
"1/21/2018","3:45:00 AM","3000","500","2500","17"
"1/21/2018","3:50:00 AM","3000","1137","1863","38"
"1/21/2018","3:55:00 AM","3000","1153","1847","38"
"1/21/2018","4:00:00 AM","3000","1928","1072","64"
"1/21/2018","4:05:00 AM","3000","578","2422","19"
"1/21/2018","4:10:00 AM","3000","1797","1203","60"
"1/21/2018","4:15:00 AM","3000","718","2282","24"
"1/21/2018","4:20:00 AM","3000","955","2045","32"
"1/21/2018","4:25:00 AM","3000","825","2175","28"
"1/21/2018","4:30:00 AM","3000","1614","1386","54"
"1/21/2018","4:35:00 AM","3000","1027","1973","34"
"1/21/2018","4:40:00 AM","3000","2037","963","68"
"1/21/2018","4:45:00 AM","3000","2469","531","82"
"1/21/2018","4:50:00 AM","3000","1370","1630","46"
"1/21/2018","4:55:00 AM","3000","1754","1246","58"
"1/21/2018","5:00:00 AM","3000","1318","1682","44"
"1/21/2018","5:05:00 AM","3000","1936","1064","65"
"1/21/2018","5:10:00 AM","3000","528","2472","18"
"1/21/2018","5:15:00 AM","3000","2017","983","67"
"1/21/2018","5:20:00 AM","3000","840","2160","28"
"1/21/2018","5:25:00 AM","3000","2424","576","81"
"1/21/2018","5:30:00 AM","3000","1932","1068","64"
"1/21/2018","5:35:00 AM","3000","804","2196","27"
"1/21/2018","5:40:00 AM","3000","2674","326","89"
"1/21/2018","5:45:00 AM","3000","1933","1067","64"
"1/21/2018","5:50:00 AM","3000","1145","1855","38"
"1/21/2018","6:00:00 AM","3000","1249","1751","42"
"1/21/2018","6:05:00 AM","3000","1633","1367","54"
"1/21/2018","6:10:00 AM","3000","2435","565","81"
"1/21/2018","6:15:00 AM","3000","759","2241","25"
"1/21/2018","6:20:00 AM","3000","634","2366","21"
"1/21/2018","6:25:00 AM","3000","1441","1559","48"
"1/21/2018","6:30:00 AM","3000","1692","1308","56"
"1/21/2018","6:35:00 AM","3000","2369","631","79"
"1/21/2018","6:40:00 AM","3000","1223","1777","41"
"1/21/2018","6:45:00 AM","3000","1811","1189","60"
"1/21/2018","6:50:00 AM","3000","1162","1838","39"
"1/21/2018","6:55:00 AM","3000","1199","1801","40"
"1/21/2018","7:00:00 AM","3000","1150","1850","38"
"1/21/2018","7:05:00 AM","3000","1836","1164","61"
"1/21/2018","7:10:00 AM","3000","1059","1941","35"
"1/21/2018","7:15:00 AM","3000","832","2168","28"
"1/21/2018","7:20:00 AM","3000","2091","909","70"
"1/21/2018","7:25:00 AM","3000","1291","1709","43"
"1/21/2018","7:30:00 AM","3000","2478","522","83"
"1/21/2018","7:35:00 AM","3000","2269","731","76"
"1/21/2018","7:40:00 AM","3000","1591","1409","53"
"1/21/2018","7:45:00 AM","3000","592","2408","20"
"1/21/2018","7:50:00 AM","3000","2308","692","77"
"1/21/2018","7:55:00 AM","3000","1822","1178","61"
"1/21/2018","8:10:00 AM","3000","2690","310","90"
"1/21/2018","8:15:00 AM","3000","1858","1142","62"
"1/21/2018","8:20:00 AM","3000","1182","1818","39"
"1/21/2018","8:25:00 AM","3000","601","2399","20"
"1/21/2018","8:30:00 AM","3000","2484","516","83"
"1/21/2018","8:35:00 AM","3000","2001","999","67"
"1/21/2018","8:40:00 AM","3000","1558","1442","52"
"1/21/2018","8:45:00 AM","3000","535","2465","18"
"1/21/2018","8:50:00 AM","3000","2269","731","76"
"1/21/2018","9:00:00 AM","3000","1038","1962","35"
"1/21/2018","9:05:00 AM","3000","696","2304","23"
"1/21/2018","9:10:00 AM","3000","842","2158","28"
"1/21/2018","9:15:00 AM","3000","2173","827","72"
"1/21/2018","9:20:00 AM","3000","1779","1221","59"
"1/21/2018","9:25:00 AM","3000","1174","1826","39"
"1/21/2018","9:30:00 AM","3000","1728","1272","58"
"1/21/2018","9:35:00 AM","3000","595","2405","20"
"1/21/2018","9:40:00 AM","3000","1766","1234","59"
"1/21/2018","9:45:00 AM","3000","1206","1794","40"
"1/21/2018","9:50:00 AM","3000","2052","948","68"
"1/21/2018","9:55:00 AM","3000","504","2496","17"
"1/21/2018","10:00:00 AM","3000","2328","672","78"
"1/21/2018","10:05:00 AM","3000","2120","880","71"
"1/21/2018","10:10:00 AM","3000","1537","1463","51"
"1/21/2018","10:15:00 AM","3000","1380","1620","46"
"1/21/2018","10:20:00 AM","3000","2118","882","71"
"1/21/2018","10:25:00 AM","3000","1889","1111","63"
"1/21/2018","10:30:00 AM","3000","2450","550","82"
"1/21/2018","10:35:00 AM","3000","1316","1684","44"
"1/21/2018","10:40:00 AM","3000","2289","711","76"
"1/21/2018","10:45:00 AM","3000","2100","900","70"
"1/21/2018","10:50:00 AM","3000","1216","1784","41"
"1/21/2018","10:55:00 AM","3000","2612","388","87"
"1/21/2018","11:00:00 AM","3000","1313","1687","44"
"1/21/2018","11:05:00 AM","3000","918","2082","31"
"1/21/2018","11:10:00 AM","3000","2169","831","72"
"1/21/2018","11:15:00 AM","3000","1752","1248","58"
"1/21/2018","11:20:00 AM","3000","1269","1731","42"
"1/21/2018","11:25:00 AM","3000","2388","612","80"
"1/21/2018","11:30:00 AM","3000","946","2054","32"
"1/21/2018","11:35:00 AM","3000","784","2216","26"
"1/21/2018","11:40:00 AM","3000","664","2336","22"
"1/21/2018","11:45:00 AM","3000","1218","1782","41"
"1/21/2018","11:50:00 AM","3000","811","2189","27"
"1/21/2018","11:55:00 AM","3000","1054","1946","35"
"1/21/2018","12:00:00 PM","3000","1746","1254","58"
"1/21/2018","12:05:00 PM","3000","1116","1884","37"
"1/21/2018","12:10:00 PM","3000","1479","1521","49"
"1/21/2018","12:15:00 PM","3000","2168","832","72"
"1/21/2018","12:20:00 PM","3000","1058","1942","35"
"1/21/2018","12:25:00 PM","3000","1804","1196","60"
"1/21/2018","12:30:00 PM","3000","2417","583","81"
"1/21/2018","12:35:00 PM","3000","862","2138","29"
"1/21/2018","12:40:00 PM","3000","927","2073","31"
"1/21/2018","12:45:00 PM","3000","2285","715","76"
"1/21/2018","12:50:00 PM","3000","2466","534","82"
"1/21/2018","12:55:00 PM","3000","2142","858","71"
"1/21/2018","1:00:00 PM","3000","2434","566","81"
"1/21/2018","1:05:00 PM","3000","1558","1442","52"
"1/21/2018","1:10:00 PM","3000","2552","448","85"
"1/21/2018","1:15:00 PM","3000","2181","819","73"
"1/21/2018","1:20:00 PM","3000","1896","1104","63"
"1/21/2018","1:25:00 PM","3000","2034","966","68"
"1/21/2018","1:30:00 PM","3000","711","2289","24"
"1/21/2018","1:35:00 PM","3000","1568","1432","52"
"1/21/2018","1:40:00 PM","3000","1140","1860","38"
"1/21/2018","1:45:00 PM","3000","579","2421","19"
"1/21/2018","1:50:00 PM","3000","2048","952","68"
"1/21/2018","1:55:00 PM","3000","1780","1220","59"
"1/21/2018","2:00:00 PM","3000","934","2066","31"
"1/21/2018","2:05:00 PM","3000","1301","1699","43"
"1/21/2018","2:10:00 PM","3000","986","2014","33"
"1/21/2018","2:15:00 PM","3000","2426","574","81"
"1/21/2018","2:20:00 PM","3000","1879","1121","63"
"1/21/2018","2:25:00 PM","3000","2327","673","78"
"1/21/2018","2:30:00 PM","3000","2395","605","80"
"1/21/2018","2:35:00 PM","3000","2185","815","73"
"1/21/2018","2:40:00 PM","3000","2016","984","67"
"1/21/2018","2:45:00 PM","3000","2471","529","82"
"1/21/2018","2:50:00 PM","3000","2483","517","83"
"1/21/2018","2:55:00 PM","3000","1523","1477","51"
"1/21/2018","3:00:00 PM","3000","1701","1299","57"
"1/21/2018","3:05:00 PM","3000","1636","1364","55"
"1/21/2018","3:10:00 PM","3000","1621","1379","54"
"1/21/2018","3:15:00 PM","3000","2578","422","86"
"1/21/2018","3:20:00 PM","3000","1497","1503","50"
"1/21/2018","3:25:00 PM","3000","2496","504","83"
"1/21/2018","3:30:00 PM","3000","703","2297","23"
"1/21/2018","3:35:00 PM","3000","1220","1780","41"
"1/21/2018","3:40:00 PM","3000","1382","1618","46"
"1/21/2018","3:45:00 PM","3000","1189","1811","40"
"1/21/2018","3:50:00 PM","3000","1469","1531","49"
"1/21/2018","3:55:00 PM","3000","2606","394","87"
"1/21/2018","4:00:00 PM","3000","1513","1487","50"
"1/21/2018","4:05:00 PM","3000","1445","1555","48"
"1/21/2018","4:10:00 PM","3000","703","2297","23"
"1/21/2018","4:15:00 PM","3000","1674","1326","56"
"1/21/2018","4:20:00 PM","3000","2491","509","83"
"1/21/2018","4:25:00 PM","3000","2395","605","80"
"1/21/2018","4:30:00 PM","3000","1840","1160","61"
"1/21/2018","4:35:00 PM","3000","1530","1470","51"
"1/21/2018","4:40:00 PM","3000","2535","465","85"
"1/21/2018","4:45:00 PM","3000","2344","656","78"
"1/21/2018","4:50:00 PM","3000","939","2061","31"
"1/21/2018","4:55:00 PM","3000","2566","434","86"
"1/21/2018","5:00:00 PM","3000","2587","413","86"
"1/21/2018","5:05:00 PM","3000","1428","1572","48"
"1/21/2018","5:10:00 PM","3000","1547","1453","52"
"1/21/2018","5:15:00 PM","3000","1702","1298","57"
"1/21/2018","5:20:00 PM","3000","2091","909","70"
"1/21/2018","5:25:00 PM","3000","914","2086","30"
"1/21/2018","5:30:00 PM","3000","1208","1792","40"
"1/21/2018","5:35:00 PM","3000","628","2372","21"
"1/21/2018","5:40:00 PM","3000","1829","1171","61"
"1/21/2018","5:45:00 PM","3000","2252","748","75"
"1/21/2018","5:50:00 PM","3000","692","2308","23"
"1/21/2018","5:55:00 PM","3000","2144","856","71"
"1/21/2018","6:00:00 PM","3000","1775","1225","59"
"1/21/2018","6:05:00 PM","3000","936","2064","31"
"1/21/2018","6:10:00 PM","3000","2004","996","67"
"1/21/2018","6:15:00 PM","3000","1932","1068","64"
"1/21/2018","6:20:00 PM","3000","2610","390","87"
"1/21/2018","6:25:00 PM","3000","928","2072","31"
"1/21/2018","6:30:00 PM","3000","2151","849","72"
"1/21/2018","6:35:00 PM","3000","2654","346","88"
"1/21/2018","6:40:00 PM","3000","2491","509","83"
